"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5"
"773","6.0","76.0","96.0","15.0","57.0","49.0","76.0","70.0","36.0","57.0","6.0","76.0","70.0","20.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","76.0","24.0","20.0","57.0","6.0","76.0","56.0","36.0","34.0"
"774","6.0","48.0","96.0","29.0","8.0","6.0","18.0","24.0","36.0","57.0","6.0","76.0","70.0","29.0","34.0","6.0","18.0","70.0","36.0","57.0","74.0","76.0","96.0","20.0","8.0","6.0","76.0","96.0","29.0","57.0"
"775","49.0","48.0","96.0","15.0","8.0","74.0","48.0","96.0","36.0","26.0","6.0","48.0","70.0","20.0","26.0","74.0","48.0","96.0","20.0","34.0","6.0","48.0","24.0","36.0","34.0","6.0","76.0","24.0","29.0","34.0"
"776","49.0","48.0","96.0","15.0","34.0","74.0","77.0","70.0","20.0","8.0","6.0","77.0","56.0","29.0","8.0","6.0","18.0","24.0","29.0","34.0","74.0","18.0","96.0","20.0","8.0","6.0","48.0","56.0","29.0","34.0"
"777","89.0","48.0","56.0","15.0","34.0","74.0","18.0","56.0","15.0","8.0","74.0","77.0","70.0","36.0","26.0","74.0","18.0","96.0","29.0","26.0","74.0","76.0","70.0","15.0","34.0","74.0","18.0","56.0","29.0","26.0"
"778","49.0","48.0","96.0","15.0","8.0","6.0","76.0","96.0","36.0","26.0","6.0","76.0","70.0","36.0","57.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","96.0","20.0","26.0","74.0","77.0","70.0","20.0","34.0"
"779","6.0","48.0","96.0","29.0","57.0","6.0","76.0","24.0","29.0","57.0","6.0","76.0","56.0","36.0","26.0","6.0","18.0","24.0","15.0","57.0","74.0","76.0","96.0","20.0","26.0","6.0","76.0","24.0","36.0","8.0"
"780","6.0","48.0","56.0","15.0","34.0","6.0","18.0","96.0","20.0","26.0","74.0","77.0","70.0","36.0","34.0","6.0","76.0","70.0","20.0","57.0","74.0","18.0","96.0","20.0","34.0","6.0","77.0","24.0","36.0","8.0"
"781","89.0","48.0","56.0","15.0","8.0","74.0","18.0","24.0","36.0","57.0","49.0","77.0","56.0","29.0","57.0","6.0","77.0","24.0","29.0","57.0","74.0","76.0","96.0","20.0","26.0","74.0","18.0","70.0","20.0","34.0"
"782","89.0","48.0","56.0","36.0","57.0","6.0","18.0","70.0","36.0","34.0","6.0","18.0","24.0","15.0","8.0","6.0","48.0","56.0","36.0","26.0","6.0","77.0","70.0","36.0","34.0","74.0","76.0","96.0","20.0","26.0"
"783","6.0","77.0","56.0","15.0","57.0","6.0","18.0","96.0","20.0","34.0","6.0","18.0","56.0","36.0","57.0","6.0","76.0","56.0","15.0","57.0","49.0","77.0","70.0","15.0","8.0","6.0","48.0","96.0","15.0","26.0"
"784","6.0","76.0","56.0","15.0","57.0","6.0","18.0","96.0","36.0","34.0","74.0","48.0","70.0","36.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","48.0","56.0","36.0","57.0","6.0","76.0","24.0","20.0","34.0"
"785","89.0","18.0","96.0","29.0","26.0","89.0","18.0","70.0","29.0","34.0","74.0","77.0","56.0","15.0","26.0","74.0","18.0","96.0","20.0","57.0","74.0","77.0","70.0","20.0","57.0","6.0","76.0","96.0","20.0","57.0"
"786","6.0","48.0","56.0","29.0","34.0","74.0","77.0","56.0","36.0","26.0","74.0","48.0","96.0","29.0","26.0","6.0","18.0","96.0","36.0","57.0","6.0","18.0","70.0","29.0","57.0","6.0","48.0","70.0","36.0","34.0"
"787","49.0","77.0","96.0","15.0","8.0","6.0","77.0","56.0","20.0","57.0","6.0","18.0","96.0","20.0","34.0","6.0","18.0","96.0","36.0","57.0","6.0","77.0","56.0","29.0","34.0","6.0","76.0","24.0","36.0","57.0"
"788","49.0","77.0","96.0","15.0","8.0","6.0","77.0","70.0","15.0","34.0","6.0","76.0","96.0","20.0","26.0","6.0","18.0","70.0","36.0","8.0","74.0","48.0","70.0","36.0","8.0","6.0","76.0","96.0","36.0","26.0"
"789","89.0","48.0","96.0","36.0","34.0","6.0","77.0","70.0","36.0","34.0","74.0","76.0","24.0","20.0","57.0","6.0","76.0","70.0","36.0","8.0","6.0","48.0","56.0","15.0","26.0","74.0","48.0","96.0","20.0","26.0"
"790","74.0","77.0","96.0","29.0","26.0","74.0","18.0","24.0","15.0","26.0","74.0","76.0","70.0","20.0","26.0","6.0","18.0","96.0","20.0","8.0","6.0","18.0","56.0","36.0","57.0","74.0","77.0","56.0","36.0","57.0"
"791","49.0","48.0","96.0","15.0","34.0","6.0","76.0","96.0","36.0","26.0","6.0","18.0","96.0","20.0","34.0","74.0","18.0","70.0","36.0","34.0","6.0","48.0","70.0","20.0","34.0","6.0","76.0","96.0","20.0","57.0"
"792","89.0","48.0","96.0","15.0","57.0","6.0","48.0","96.0","15.0","34.0","6.0","77.0","56.0","36.0","8.0","6.0","76.0","96.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0","74.0","18.0","96.0","36.0","8.0"
"793","6.0","76.0","56.0","15.0","26.0","6.0","18.0","70.0","36.0","34.0","6.0","48.0","24.0","29.0","34.0","6.0","18.0","70.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","76.0","24.0","15.0","34.0"
"794","6.0","48.0","70.0","15.0","34.0","6.0","77.0","70.0","36.0","34.0","74.0","18.0","24.0","15.0","57.0","6.0","77.0","56.0","36.0","57.0","74.0","76.0","24.0","29.0","57.0","6.0","76.0","24.0","20.0","57.0"
"795","6.0","48.0","56.0","36.0","57.0","89.0","76.0","96.0","20.0","8.0","6.0","18.0","56.0","15.0","8.0","6.0","18.0","56.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","48.0","70.0","29.0","34.0"
"796","6.0","48.0","96.0","36.0","34.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","56.0","36.0","57.0","74.0","76.0","70.0","29.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","48.0","96.0","20.0","57.0"
"797","49.0","48.0","56.0","15.0","8.0","6.0","77.0","70.0","15.0","34.0","6.0","76.0","24.0","15.0","34.0","6.0","76.0","56.0","36.0","26.0","6.0","76.0","70.0","36.0","34.0","74.0","77.0","56.0","36.0","57.0"
"798","49.0","77.0","56.0","15.0","34.0","6.0","76.0","96.0","29.0","34.0","6.0","18.0","56.0","15.0","26.0","74.0","18.0","70.0","36.0","26.0","6.0","76.0","70.0","20.0","34.0","74.0","48.0","70.0","20.0","34.0"
"799","49.0","48.0","96.0","15.0","26.0","49.0","76.0","70.0","20.0","57.0","6.0","76.0","24.0","20.0","8.0","74.0","18.0","70.0","29.0","34.0","6.0","77.0","56.0","29.0","26.0","6.0","48.0","24.0","20.0","57.0"
"800","89.0","48.0","56.0","15.0","8.0","6.0","48.0","96.0","15.0","26.0","6.0","18.0","96.0","20.0","26.0","6.0","48.0","56.0","15.0","26.0","6.0","18.0","96.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0"
"801","49.0","48.0","96.0","15.0","8.0","74.0","48.0","24.0","29.0","57.0","74.0","18.0","96.0","36.0","34.0","74.0","18.0","56.0","29.0","57.0","6.0","77.0","56.0","29.0","57.0","74.0","76.0","56.0","29.0","8.0"
"802","89.0","77.0","96.0","29.0","26.0","6.0","18.0","24.0","36.0","34.0","6.0","48.0","56.0","15.0","57.0","74.0","48.0","96.0","20.0","26.0","6.0","18.0","96.0","29.0","57.0","6.0","76.0","70.0","36.0","34.0"
"803","89.0","77.0","56.0","15.0","8.0","6.0","48.0","96.0","15.0","34.0","6.0","76.0","96.0","36.0","8.0","6.0","77.0","70.0","36.0","34.0","6.0","76.0","24.0","15.0","34.0","6.0","48.0","96.0","20.0","26.0"
"804","89.0","77.0","56.0","15.0","34.0","6.0","48.0","96.0","36.0","34.0","74.0","48.0","24.0","20.0","57.0","6.0","76.0","96.0","20.0","34.0","6.0","48.0","56.0","36.0","57.0","74.0","18.0","96.0","20.0","34.0"
"805","6.0","77.0","56.0","36.0","57.0","49.0","18.0","56.0","36.0","57.0","89.0","77.0","70.0","15.0","8.0","6.0","18.0","24.0","15.0","34.0","6.0","18.0","56.0","36.0","26.0","6.0","18.0","56.0","29.0","34.0"
"806","49.0","48.0","70.0","29.0","8.0","74.0","77.0","56.0","36.0","8.0","6.0","18.0","56.0","36.0","26.0","6.0","76.0","24.0","20.0","34.0","6.0","48.0","70.0","36.0","57.0","74.0","48.0","96.0","20.0","57.0"
"807","89.0","77.0","70.0","36.0","34.0","74.0","76.0","96.0","15.0","26.0","74.0","18.0","96.0","20.0","26.0","49.0","18.0","56.0","15.0","57.0","6.0","77.0","56.0","36.0","34.0","6.0","76.0","24.0","20.0","57.0"
"808","6.0","77.0","96.0","36.0","57.0","6.0","76.0","24.0","36.0","57.0","74.0","76.0","96.0","36.0","57.0","74.0","18.0","56.0","29.0","26.0","6.0","76.0","24.0","36.0","26.0","6.0","76.0","70.0","36.0","34.0"
"809","89.0","76.0","96.0","15.0","34.0","6.0","18.0","56.0","29.0","26.0","74.0","76.0","24.0","20.0","57.0","74.0","18.0","96.0","20.0","8.0","6.0","76.0","70.0","20.0","8.0","74.0","76.0","70.0","36.0","34.0"
"810","6.0","48.0","96.0","15.0","34.0","74.0","18.0","96.0","36.0","26.0","6.0","18.0","96.0","20.0","57.0","6.0","76.0","70.0","36.0","8.0","6.0","77.0","70.0","36.0","34.0","6.0","18.0","96.0","20.0","34.0"
"811","89.0","77.0","56.0","15.0","34.0","74.0","77.0","56.0","29.0","57.0","6.0","18.0","56.0","29.0","26.0","74.0","48.0","70.0","36.0","8.0","74.0","18.0","96.0","20.0","26.0","74.0","18.0","56.0","15.0","57.0"
"812","6.0","76.0","56.0","15.0","8.0","6.0","76.0","56.0","36.0","26.0","6.0","76.0","96.0","20.0","57.0","6.0","48.0","70.0","36.0","8.0","6.0","76.0","70.0","29.0","34.0","6.0","18.0","96.0","20.0","34.0"
"813","89.0","77.0","56.0","15.0","57.0","74.0","48.0","24.0","15.0","34.0","6.0","48.0","70.0","36.0","34.0","49.0","76.0","24.0","29.0","57.0","6.0","48.0","70.0","15.0","34.0","74.0","48.0","96.0","20.0","8.0"
"814","6.0","48.0","96.0","29.0","57.0","74.0","76.0","24.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0","6.0","18.0","96.0","20.0","57.0","74.0","76.0","70.0","36.0","34.0","6.0","77.0","56.0","29.0","34.0"
"815","89.0","48.0","96.0","15.0","34.0","74.0","76.0","96.0","29.0","8.0","6.0","76.0","56.0","15.0","57.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","70.0","36.0","26.0","74.0","48.0","70.0","20.0","34.0"
"816","49.0","76.0","96.0","15.0","8.0","6.0","77.0","70.0","36.0","34.0","89.0","48.0","56.0","36.0","8.0","6.0","48.0","96.0","15.0","57.0","74.0","18.0","96.0","20.0","26.0","89.0","18.0","96.0","20.0","26.0"
"817","6.0","77.0","96.0","15.0","34.0","6.0","77.0","56.0","15.0","26.0","74.0","18.0","96.0","20.0","26.0","6.0","48.0","70.0","20.0","26.0","74.0","18.0","24.0","29.0","34.0","74.0","77.0","56.0","15.0","26.0"
"818","89.0","77.0","96.0","36.0","8.0","6.0","76.0","96.0","36.0","34.0","74.0","18.0","24.0","20.0","57.0","6.0","18.0","96.0","20.0","34.0","74.0","48.0","56.0","36.0","26.0","6.0","76.0","96.0","15.0","34.0"
"819","89.0","48.0","96.0","15.0","8.0","49.0","18.0","24.0","15.0","34.0","6.0","77.0","70.0","20.0","34.0","74.0","48.0","96.0","20.0","26.0","6.0","76.0","96.0","36.0","26.0","6.0","77.0","70.0","36.0","34.0"
"820","89.0","76.0","70.0","15.0","34.0","6.0","48.0","96.0","29.0","34.0","6.0","48.0","70.0","36.0","57.0","6.0","48.0","24.0","20.0","57.0","6.0","48.0","24.0","15.0","57.0","6.0","76.0","96.0","20.0","26.0"
"821","89.0","77.0","96.0","15.0","26.0","6.0","18.0","24.0","15.0","34.0","74.0","76.0","56.0","15.0","26.0","74.0","76.0","56.0","36.0","26.0","74.0","77.0","70.0","20.0","8.0","6.0","76.0","56.0","36.0","8.0"
"822","89.0","77.0","96.0","15.0","57.0","74.0","18.0","24.0","20.0","57.0","89.0","48.0","70.0","20.0","8.0","6.0","77.0","24.0","36.0","34.0","6.0","76.0","56.0","29.0","57.0","49.0","48.0","56.0","36.0","26.0"
"823","6.0","48.0","56.0","15.0","34.0","6.0","18.0","70.0","36.0","34.0","6.0","48.0","70.0","36.0","8.0","74.0","18.0","96.0","20.0","57.0","6.0","77.0","56.0","29.0","57.0","6.0","76.0","24.0","29.0","57.0"
"824","6.0","48.0","96.0","36.0","34.0","6.0","76.0","96.0","29.0","34.0","49.0","76.0","24.0","15.0","34.0","6.0","77.0","70.0","20.0","34.0","74.0","48.0","96.0","20.0","34.0","6.0","18.0","56.0","20.0","8.0"
"825","6.0","77.0","96.0","15.0","57.0","74.0","18.0","56.0","36.0","8.0","6.0","48.0","70.0","20.0","34.0","74.0","18.0","96.0","20.0","57.0","74.0","48.0","70.0","20.0","34.0","6.0","48.0","24.0","20.0","57.0"
"826","89.0","48.0","56.0","15.0","57.0","89.0","18.0","56.0","29.0","26.0","74.0","18.0","56.0","15.0","57.0","74.0","76.0","24.0","36.0","8.0","74.0","48.0","24.0","36.0","8.0","6.0","76.0","96.0","29.0","34.0"
"827","6.0","48.0","56.0","15.0","57.0","6.0","18.0","96.0","15.0","8.0","6.0","76.0","56.0","15.0","34.0","6.0","77.0","70.0","36.0","34.0","74.0","76.0","24.0","20.0","57.0","74.0","76.0","70.0","20.0","57.0"
"828","6.0","77.0","96.0","15.0","26.0","6.0","76.0","56.0","20.0","8.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","24.0","36.0","57.0","49.0","76.0","24.0","29.0","34.0","6.0","77.0","56.0","36.0","26.0"
"829","6.0","77.0","56.0","15.0","34.0","6.0","18.0","96.0","20.0","34.0","74.0","76.0","96.0","20.0","34.0","74.0","18.0","96.0","20.0","26.0","74.0","76.0","70.0","20.0","34.0","74.0","77.0","70.0","29.0","34.0"
"830","6.0","48.0","70.0","29.0","57.0","6.0","77.0","24.0","29.0","57.0","6.0","48.0","56.0","36.0","8.0","6.0","76.0","24.0","36.0","34.0","74.0","76.0","96.0","20.0","57.0","6.0","77.0","24.0","36.0","57.0"
"831","6.0","48.0","96.0","36.0","8.0","6.0","76.0","96.0","36.0","34.0","6.0","76.0","96.0","36.0","34.0","6.0","48.0","70.0","20.0","34.0","6.0","18.0","56.0","36.0","8.0","6.0","76.0","96.0","20.0","34.0"
"832","6.0","48.0","70.0","29.0","57.0","74.0","48.0","96.0","20.0","26.0","74.0","18.0","96.0","20.0","34.0","6.0","48.0","70.0","20.0","8.0","6.0","18.0","96.0","20.0","26.0","74.0","18.0","70.0","36.0","34.0"
"833","6.0","77.0","70.0","15.0","34.0","74.0","18.0","96.0","20.0","34.0","74.0","48.0","70.0","29.0","34.0","6.0","76.0","24.0","36.0","57.0","74.0","18.0","24.0","15.0","57.0","6.0","48.0","70.0","20.0","34.0"
"834","6.0","76.0","56.0","29.0","34.0","6.0","18.0","56.0","36.0","57.0","74.0","77.0","70.0","36.0","8.0","6.0","18.0","96.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0","74.0","18.0","96.0","20.0","26.0"
"835","6.0","77.0","70.0","15.0","8.0","74.0","48.0","96.0","20.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","48.0","70.0","20.0","34.0","74.0","48.0","96.0","20.0","26.0","6.0","76.0","24.0","15.0","57.0"
"836","89.0","48.0","96.0","15.0","8.0","74.0","48.0","96.0","15.0","8.0","74.0","76.0","96.0","20.0","26.0","6.0","76.0","70.0","20.0","57.0","74.0","18.0","56.0","36.0","34.0","74.0","18.0","56.0","36.0","57.0"
"837","6.0","76.0","70.0","15.0","8.0","74.0","18.0","70.0","15.0","8.0","6.0","48.0","70.0","36.0","34.0","6.0","48.0","24.0","15.0","34.0","6.0","48.0","96.0","20.0","26.0","6.0","48.0","96.0","20.0","57.0"
"838","6.0","77.0","56.0","29.0","8.0","6.0","18.0","24.0","29.0","57.0","49.0","48.0","70.0","36.0","34.0","74.0","76.0","96.0","36.0","57.0","89.0","76.0","24.0","20.0","57.0","6.0","77.0","24.0","36.0","57.0"
"839","89.0","48.0","56.0","15.0","57.0","6.0","77.0","96.0","36.0","34.0","6.0","76.0","24.0","36.0","57.0","6.0","76.0","96.0","20.0","57.0","6.0","77.0","70.0","36.0","57.0","6.0","76.0","24.0","15.0","57.0"
"840","6.0","77.0","56.0","29.0","34.0","6.0","48.0","24.0","15.0","57.0","6.0","18.0","96.0","20.0","34.0","74.0","76.0","70.0","36.0","8.0","6.0","18.0","96.0","20.0","57.0","74.0","18.0","96.0","20.0","8.0"
"841","49.0","76.0","24.0","15.0","57.0","6.0","48.0","24.0","29.0","26.0","74.0","18.0","70.0","36.0","34.0","6.0","48.0","70.0","20.0","34.0","74.0","48.0","96.0","20.0","34.0","74.0","18.0","96.0","36.0","57.0"
"842","89.0","48.0","56.0","29.0","34.0","6.0","48.0","96.0","15.0","57.0","6.0","76.0","24.0","15.0","34.0","6.0","48.0","70.0","15.0","34.0","6.0","18.0","96.0","20.0","26.0","74.0","76.0","24.0","15.0","34.0"
"843","49.0","76.0","96.0","15.0","57.0","6.0","77.0","70.0","20.0","34.0","6.0","76.0","24.0","20.0","8.0","6.0","18.0","70.0","36.0","57.0","74.0","76.0","70.0","29.0","8.0","6.0","76.0","70.0","36.0","34.0"
"844","49.0","48.0","96.0","29.0","26.0","49.0","48.0","96.0","15.0","34.0","6.0","76.0","70.0","20.0","34.0","74.0","18.0","96.0","20.0","34.0","49.0","76.0","70.0","20.0","34.0","49.0","48.0","56.0","20.0","57.0"
"845","89.0","48.0","96.0","15.0","57.0","6.0","76.0","96.0","15.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","96.0","20.0","57.0","6.0","48.0","96.0","36.0","8.0","74.0","76.0","96.0","29.0","26.0"
"846","6.0","76.0","96.0","36.0","8.0","74.0","48.0","70.0","36.0","57.0","6.0","76.0","24.0","36.0","34.0","6.0","18.0","24.0","36.0","57.0","6.0","18.0","56.0","36.0","57.0","74.0","76.0","70.0","29.0","8.0"
"847","89.0","77.0","56.0","15.0","34.0","74.0","77.0","56.0","15.0","8.0","74.0","48.0","24.0","36.0","57.0","6.0","76.0","24.0","36.0","57.0","49.0","76.0","96.0","36.0","57.0","6.0","77.0","70.0","36.0","34.0"
"848","89.0","77.0","96.0","29.0","57.0","74.0","76.0","96.0","29.0","26.0","74.0","18.0","56.0","36.0","26.0","74.0","18.0","56.0","29.0","26.0","74.0","48.0","70.0","36.0","26.0","6.0","18.0","56.0","20.0","26.0"
"849","89.0","77.0","56.0","15.0","57.0","6.0","48.0","96.0","15.0","34.0","74.0","48.0","70.0","20.0","8.0","6.0","48.0","24.0","36.0","57.0","74.0","18.0","96.0","36.0","26.0","6.0","76.0","56.0","29.0","26.0"
"850","6.0","76.0","70.0","15.0","8.0","74.0","76.0","56.0","36.0","8.0","74.0","18.0","96.0","29.0","26.0","74.0","77.0","56.0","15.0","26.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","56.0","36.0","57.0"
"851","74.0","77.0","56.0","15.0","34.0","74.0","77.0","24.0","36.0","26.0","74.0","48.0","70.0","29.0","8.0","6.0","18.0","96.0","36.0","26.0","6.0","76.0","56.0","20.0","57.0","74.0","48.0","96.0","36.0","8.0"
"852","89.0","76.0","96.0","15.0","57.0","6.0","18.0","70.0","36.0","34.0","6.0","76.0","24.0","15.0","26.0","6.0","76.0","24.0","29.0","26.0","6.0","18.0","56.0","29.0","26.0","6.0","18.0","70.0","36.0","34.0"
"853","6.0","48.0","96.0","29.0","57.0","6.0","48.0","96.0","20.0","57.0","74.0","76.0","24.0","15.0","34.0","6.0","18.0","56.0","29.0","26.0","74.0","76.0","70.0","36.0","8.0","6.0","76.0","70.0","20.0","34.0"
"854","6.0","48.0","56.0","15.0","8.0","49.0","76.0","96.0","20.0","57.0","49.0","77.0","70.0","20.0","57.0","6.0","48.0","24.0","29.0","57.0","6.0","76.0","56.0","36.0","57.0","6.0","48.0","70.0","36.0","34.0"
"855","6.0","77.0","96.0","15.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","70.0","36.0","8.0","6.0","48.0","70.0","29.0","34.0","6.0","77.0","56.0","15.0","8.0","6.0","76.0","24.0","20.0","34.0"
"856","89.0","18.0","96.0","36.0","34.0","74.0","77.0","56.0","15.0","26.0","6.0","76.0","70.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0","6.0","77.0","70.0","36.0","34.0","6.0","18.0","24.0","20.0","34.0"
"857","6.0","48.0","56.0","29.0","8.0","89.0","18.0","70.0","29.0","34.0","6.0","77.0","56.0","15.0","57.0","74.0","48.0","24.0","15.0","34.0","74.0","18.0","56.0","29.0","8.0","74.0","18.0","96.0","20.0","26.0"
"858","89.0","48.0","96.0","15.0","8.0","74.0","18.0","56.0","20.0","26.0","6.0","48.0","70.0","29.0","26.0","74.0","18.0","96.0","20.0","34.0","6.0","48.0","56.0","29.0","57.0","6.0","48.0","96.0","20.0","34.0"
"859","6.0","48.0","96.0","15.0","34.0","6.0","48.0","70.0","29.0","34.0","74.0","76.0","96.0","20.0","26.0","74.0","76.0","24.0","36.0","57.0","6.0","18.0","96.0","20.0","34.0","6.0","18.0","96.0","29.0","57.0"
"860","6.0","48.0","96.0","29.0","34.0","74.0","48.0","96.0","20.0","34.0","74.0","76.0","96.0","15.0","26.0","74.0","18.0","96.0","15.0","8.0","6.0","76.0","70.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0"
"861","6.0","77.0","96.0","29.0","8.0","74.0","48.0","70.0","20.0","26.0","6.0","18.0","96.0","36.0","34.0","6.0","18.0","56.0","36.0","26.0","6.0","76.0","70.0","36.0","34.0","74.0","76.0","70.0","36.0","8.0"
"862","6.0","77.0","96.0","15.0","57.0","6.0","18.0","96.0","20.0","26.0","6.0","76.0","70.0","36.0","8.0","74.0","76.0","70.0","36.0","8.0","6.0","48.0","70.0","15.0","34.0","6.0","76.0","70.0","20.0","34.0"
"863","6.0","76.0","56.0","29.0","34.0","6.0","48.0","96.0","20.0","57.0","6.0","76.0","96.0","20.0","26.0","6.0","76.0","24.0","29.0","8.0","6.0","77.0","24.0","15.0","57.0","6.0","48.0","96.0","20.0","34.0"
"864","49.0","48.0","70.0","36.0","57.0","6.0","48.0","96.0","15.0","57.0","74.0","48.0","96.0","20.0","57.0","89.0","48.0","70.0","20.0","34.0","74.0","76.0","96.0","15.0","26.0","6.0","48.0","70.0","20.0","34.0"
"865","49.0","77.0","70.0","15.0","57.0","6.0","76.0","56.0","15.0","34.0","49.0","18.0","56.0","36.0","57.0","6.0","76.0","70.0","36.0","34.0","6.0","18.0","96.0","29.0","57.0","6.0","76.0","56.0","29.0","57.0"
"866","6.0","48.0","96.0","15.0","8.0","74.0","18.0","96.0","20.0","26.0","6.0","18.0","96.0","20.0","8.0","6.0","18.0","70.0","36.0","8.0","74.0","18.0","96.0","36.0","26.0","49.0","48.0","70.0","20.0","34.0"
"867","6.0","48.0","96.0","29.0","8.0","6.0","76.0","24.0","15.0","57.0","6.0","76.0","96.0","20.0","34.0","74.0","76.0","56.0","15.0","26.0","6.0","76.0","70.0","15.0","34.0","6.0","18.0","70.0","36.0","34.0"
"868","6.0","48.0","56.0","15.0","8.0","74.0","18.0","70.0","36.0","26.0","6.0","77.0","70.0","20.0","34.0","6.0","76.0","24.0","15.0","57.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","24.0","20.0","57.0"
"869","74.0","48.0","96.0","29.0","57.0","6.0","48.0","96.0","36.0","57.0","6.0","48.0","70.0","29.0","34.0","74.0","77.0","70.0","36.0","8.0","6.0","48.0","24.0","36.0","34.0","49.0","76.0","70.0","36.0","34.0"
"870","89.0","48.0","70.0","15.0","57.0","6.0","76.0","96.0","29.0","34.0","6.0","76.0","96.0","29.0","8.0","74.0","76.0","24.0","20.0","26.0","6.0","18.0","56.0","29.0","26.0","74.0","48.0","70.0","36.0","26.0"
"871","6.0","48.0","70.0","29.0","26.0","74.0","77.0","24.0","20.0","34.0","74.0","18.0","96.0","20.0","34.0","6.0","18.0","96.0","20.0","8.0","74.0","77.0","70.0","36.0","34.0","6.0","77.0","96.0","20.0","34.0"
"872","49.0","77.0","70.0","15.0","8.0","6.0","48.0","24.0","29.0","34.0","6.0","48.0","70.0","36.0","8.0","74.0","48.0","96.0","20.0","57.0","74.0","48.0","56.0","15.0","26.0","89.0","77.0","56.0","29.0","8.0"
"873","49.0","77.0","56.0","29.0","34.0","74.0","76.0","70.0","20.0","8.0","6.0","18.0","96.0","36.0","8.0","6.0","48.0","70.0","15.0","34.0","6.0","76.0","70.0","36.0","34.0","6.0","76.0","96.0","20.0","57.0"
"874","6.0","48.0","96.0","36.0","8.0","6.0","18.0","96.0","20.0","34.0","6.0","77.0","56.0","15.0","26.0","6.0","76.0","24.0","20.0","34.0","74.0","48.0","70.0","20.0","34.0","6.0","18.0","96.0","15.0","34.0"
"875","6.0","48.0","96.0","15.0","57.0","74.0","18.0","56.0","15.0","26.0","6.0","48.0","24.0","36.0","26.0","6.0","48.0","70.0","29.0","34.0","6.0","76.0","96.0","29.0","26.0","74.0","77.0","70.0","36.0","34.0"
"876","6.0","48.0","56.0","36.0","57.0","74.0","18.0","96.0","20.0","57.0","49.0","76.0","70.0","20.0","57.0","74.0","77.0","70.0","29.0","34.0","74.0","76.0","96.0","20.0","34.0","6.0","76.0","56.0","29.0","8.0"
"877","89.0","48.0","96.0","15.0","8.0","74.0","18.0","70.0","36.0","8.0","6.0","76.0","70.0","20.0","34.0","74.0","48.0","70.0","36.0","34.0","74.0","76.0","24.0","36.0","57.0","74.0","18.0","56.0","15.0","8.0"
"878","6.0","77.0","56.0","29.0","57.0","74.0","18.0","96.0","29.0","8.0","74.0","18.0","24.0","36.0","8.0","6.0","77.0","70.0","20.0","34.0","6.0","77.0","56.0","36.0","8.0","6.0","76.0","24.0","15.0","34.0"
"879","49.0","18.0","96.0","15.0","57.0","6.0","76.0","24.0","29.0","57.0","74.0","76.0","96.0","20.0","8.0","6.0","48.0","24.0","36.0","57.0","74.0","76.0","56.0","29.0","8.0","74.0","77.0","56.0","20.0","26.0"
"880","89.0","48.0","96.0","29.0","8.0","6.0","18.0","56.0","29.0","26.0","6.0","18.0","56.0","15.0","57.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","70.0","36.0","8.0","74.0","48.0","70.0","29.0","8.0"
"881","49.0","48.0","56.0","15.0","34.0","6.0","76.0","96.0","36.0","26.0","49.0","76.0","96.0","20.0","57.0","6.0","77.0","24.0","29.0","8.0","74.0","48.0","24.0","15.0","26.0","74.0","76.0","70.0","15.0","57.0"
"882","49.0","18.0","96.0","20.0","8.0","74.0","77.0","24.0","20.0","34.0","6.0","76.0","24.0","36.0","57.0","49.0","18.0","96.0","29.0","57.0","74.0","18.0","56.0","29.0","57.0","89.0","76.0","70.0","20.0","57.0"
"883","89.0","48.0","96.0","15.0","57.0","74.0","18.0","24.0","15.0","57.0","6.0","76.0","70.0","20.0","34.0","74.0","48.0","96.0","20.0","34.0","6.0","18.0","96.0","20.0","57.0","74.0","48.0","70.0","36.0","34.0"
