"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5","X1__6","X2__6","X3__6","X4__6","X5__6","X1__7","X2__7","X3__7","X4__7","X5__7","X1__8","X2__8","X3__8","X4__8","X5__8","X1__9","X2__9","X3__9","X4__9","X5__9","X1__10","X2__10","X3__10","X4__10","X5__10"
"1738","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0"
"1314","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0"
"1931","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0"
"1025","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0"
"411","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"93","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0"
"294","27.0","15.0","56.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0"
"44","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0"
"1456","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0"
"721","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0"
"1291","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0"
"1146","44.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0"
"1186","44.0","42.0","56.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1873","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0"
"867","27.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","36.0","78.0"
"732","27.0","15.0","10.0","52.0","78.0","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"386","44.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0"
"1388","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","44.0","15.0","56.0","36.0","67.0"
"1940","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0"
"291","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0"
"14","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","56.0","36.0","67.0"
"619","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0"
"1167","44.0","15.0","56.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","78.0","44.0","42.0","10.0","36.0","67.0","44.0","42.0","10.0","36.0","78.0","44.0","15.0","56.0","36.0","67.0"
"195","27.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0"
"593","27.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0"
"1356","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","56.0","36.0","67.0","44.0","15.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0"
"1611","44.0","42.0","56.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0"
"1235","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0"
"864","27.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0"
"225","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"502","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0"
"1451","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","44.0","42.0","56.0","52.0","67.0"
"1919","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0"
"1857","27.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0"
"182","44.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0"
"949","44.0","42.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0"
"1580","27.0","42.0","56.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1746","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0"
"1724","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"541","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0"
"1250","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0"
"1928","27.0","42.0","56.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","56.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0"
"1803","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0"
"23","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1421","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0"
"1988","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1266","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0"
"394","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0"
"466","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0"
"843","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0"
"1782","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0"
"1926","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0"
"612","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0"
"383","27.0","15.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","78.0"
"1768","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0"
"1929","27.0","42.0","56.0","36.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","42.0","56.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0"
"361","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0"
"1348","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","56.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0"
"1077","44.0","42.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0"
"1882","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0"
"804","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0"
