"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5"
"785","30.0","26.0","25.0","68.0","84.0","15.0","60.0","83.0","68.0","62.0","28.0","70.0","25.0","35.0","1.0","15.0","60.0","25.0","35.0","1.0","52.0","60.0","50.0","?","1.0","15.0","26.0","50.0","35.0","84.0"
"786","28.0","5.0","25.0","89.0","84.0","15.0","60.0","50.0","68.0","30.0","15.0","5.0","83.0","4.0","62.0","15.0","60.0","83.0","35.0","62.0","28.0","70.0","83.0","68.0","62.0","28.0","60.0","83.0","35.0","30.0"
"787","30.0","70.0","25.0","68.0","84.0","30.0","5.0","19.0","4.0","84.0","30.0","26.0","83.0","89.0","1.0","28.0","5.0","50.0","68.0","62.0","52.0","26.0","83.0","4.0","30.0","28.0","5.0","25.0","4.0","62.0"
"788","28.0","5.0","25.0","68.0","84.0","15.0","26.0","25.0","35.0","62.0","15.0","5.0","83.0","68.0","1.0","28.0","60.0","50.0","68.0","62.0","52.0","60.0","83.0","35.0","30.0","52.0","60.0","25.0","4.0","84.0"
"789","30.0","26.0","25.0","89.0","84.0","28.0","26.0","19.0","4.0","30.0","15.0","60.0","83.0","35.0","62.0","15.0","70.0","50.0","68.0","84.0","15.0","5.0","50.0","89.0","62.0","30.0","5.0","83.0","68.0","84.0"
"790","28.0","70.0","50.0","89.0","1.0","52.0","60.0","25.0","89.0","62.0","52.0","26.0","19.0","4.0","84.0","15.0","5.0","19.0","35.0","62.0","15.0","60.0","50.0","35.0","1.0","52.0","60.0","50.0","89.0","84.0"
"791","30.0","26.0","50.0","4.0","30.0","15.0","5.0","19.0","4.0","84.0","30.0","26.0","50.0","89.0","1.0","15.0","26.0","19.0","68.0","84.0","15.0","60.0","83.0","35.0","84.0","15.0","26.0","83.0","35.0","1.0"
"792","30.0","70.0","25.0","89.0","30.0","28.0","70.0","19.0","89.0","62.0","52.0","60.0","83.0","4.0","84.0","15.0","5.0","83.0","68.0","1.0","15.0","26.0","83.0","35.0","84.0","15.0","70.0","50.0","4.0","62.0"
"793","30.0","70.0","25.0","68.0","30.0","30.0","5.0","25.0","68.0","62.0","52.0","5.0","50.0","68.0","84.0","30.0","60.0","50.0","89.0","62.0","15.0","5.0","83.0","68.0","62.0","30.0","5.0","83.0","68.0","1.0"
"794","28.0","70.0","25.0","89.0","30.0","30.0","5.0","25.0","89.0","62.0","52.0","60.0","83.0","68.0","84.0","52.0","60.0","83.0","35.0","62.0","30.0","70.0","83.0","35.0","62.0","30.0","70.0","83.0","68.0","1.0"
"795","28.0","70.0","19.0","89.0","84.0","28.0","70.0","25.0","4.0","62.0","15.0","5.0","25.0","35.0","62.0","15.0","5.0","83.0","68.0","62.0","15.0","60.0","50.0","35.0","62.0","52.0","60.0","83.0","68.0","1.0"
"796","30.0","70.0","25.0","89.0","84.0","52.0","60.0","50.0","68.0","62.0","15.0","60.0","83.0","35.0","84.0","30.0","26.0","83.0","68.0","1.0","15.0","5.0","83.0","35.0","62.0","30.0","26.0","83.0","68.0","1.0"
"797","30.0","60.0","19.0","89.0","84.0","15.0","26.0","19.0","68.0","1.0","28.0","26.0","50.0","68.0","62.0","28.0","26.0","19.0","68.0","84.0","28.0","26.0","50.0","68.0","84.0","15.0","5.0","50.0","35.0","62.0"
"798","30.0","60.0","19.0","89.0","30.0","30.0","26.0","83.0","35.0","84.0","52.0","60.0","50.0","35.0","62.0","15.0","60.0","19.0","89.0","62.0","15.0","5.0","83.0","89.0","1.0","15.0","70.0","50.0","89.0","1.0"
"799","30.0","5.0","19.0","89.0","84.0","30.0","5.0","83.0","89.0","62.0","15.0","26.0","19.0","68.0","84.0","52.0","70.0","25.0","35.0","1.0","30.0","5.0","50.0","68.0","84.0","30.0","60.0","25.0","89.0","30.0"
"800","28.0","26.0","50.0","89.0","84.0","15.0","26.0","25.0","4.0","84.0","15.0","60.0","83.0","4.0","62.0","52.0","5.0","50.0","68.0","62.0","28.0","70.0","25.0","35.0","1.0","52.0","60.0","83.0","68.0","84.0"
"801","28.0","60.0","83.0","89.0","84.0","15.0","26.0","83.0","4.0","84.0","28.0","26.0","83.0","35.0","1.0","15.0","60.0","25.0","89.0","84.0","52.0","60.0","83.0","35.0","62.0","28.0","70.0","25.0","89.0","62.0"
"802","30.0","70.0","19.0","89.0","84.0","30.0","?","83.0","4.0","62.0","52.0","?","50.0","4.0","62.0","52.0","26.0","83.0","4.0","84.0","28.0","5.0","25.0","4.0","84.0","52.0","5.0","19.0","4.0","30.0"
"803","28.0","70.0","25.0","89.0","84.0","30.0","70.0","19.0","89.0","30.0","30.0","70.0","83.0","89.0","30.0","30.0","5.0","19.0","89.0","30.0","15.0","26.0","83.0","35.0","84.0","52.0","70.0","83.0","68.0","62.0"
"804","28.0","60.0","50.0","89.0","84.0","15.0","5.0","19.0","89.0","62.0","15.0","26.0","83.0","35.0","62.0","15.0","60.0","50.0","68.0","1.0","52.0","60.0","50.0","89.0","62.0","15.0","26.0","19.0","89.0","84.0"
"805","28.0","26.0","83.0","89.0","84.0","28.0","26.0","83.0","4.0","62.0","15.0","5.0","50.0","68.0","30.0","15.0","70.0","83.0","4.0","1.0","15.0","26.0","50.0","89.0","1.0","15.0","5.0","83.0","35.0","30.0"
"806","28.0","60.0","50.0","89.0","84.0","15.0","5.0","50.0","4.0","62.0","30.0","5.0","83.0","68.0","84.0","30.0","60.0","19.0","89.0","62.0","15.0","5.0","50.0","35.0","84.0","28.0","5.0","25.0","4.0","84.0"
"807","30.0","5.0","50.0","4.0","84.0","52.0","60.0","50.0","35.0","62.0","15.0","5.0","19.0","68.0","30.0","30.0","5.0","83.0","68.0","62.0","52.0","5.0","83.0","68.0","30.0","52.0","70.0","83.0","68.0","84.0"
"808","28.0","70.0","50.0","89.0","30.0","52.0","70.0","25.0","68.0","62.0","30.0","5.0","50.0","68.0","84.0","28.0","60.0","19.0","35.0","62.0","28.0","5.0","19.0","4.0","62.0","15.0","60.0","25.0","89.0","62.0"
"809","28.0","5.0","19.0","89.0","84.0","30.0","5.0","25.0","89.0","62.0","52.0","70.0","83.0","35.0","62.0","28.0","70.0","25.0","68.0","62.0","30.0","5.0","25.0","68.0","62.0","30.0","60.0","83.0","35.0","62.0"
"810","30.0","70.0","50.0","89.0","84.0","30.0","5.0","83.0","4.0","84.0","15.0","70.0","83.0","4.0","1.0","15.0","5.0","83.0","35.0","62.0","52.0","26.0","19.0","4.0","62.0","28.0","5.0","25.0","4.0","62.0"
"811","15.0","26.0","25.0","89.0","84.0","28.0","26.0","83.0","4.0","62.0","52.0","60.0","25.0","35.0","62.0","15.0","60.0","19.0","68.0","84.0","15.0","5.0","83.0","89.0","62.0","28.0","5.0","50.0","35.0","1.0"
"812","28.0","70.0","19.0","89.0","84.0","15.0","5.0","25.0","4.0","1.0","52.0","5.0","25.0","89.0","62.0","15.0","26.0","50.0","35.0","84.0","30.0","60.0","19.0","89.0","1.0","15.0","5.0","83.0","89.0","84.0"
"813","30.0","60.0","19.0","89.0","30.0","52.0","26.0","25.0","68.0","84.0","52.0","60.0","25.0","68.0","62.0","30.0","26.0","50.0","35.0","62.0","52.0","60.0","83.0","35.0","84.0","15.0","70.0","50.0","4.0","84.0"
"814","30.0","60.0","25.0","35.0","84.0","15.0","5.0","19.0","89.0","30.0","52.0","60.0","19.0","35.0","62.0","52.0","60.0","83.0","68.0","62.0","15.0","26.0","19.0","35.0","62.0","30.0","70.0","83.0","68.0","62.0"
"815","30.0","60.0","25.0","35.0","84.0","15.0","26.0","19.0","35.0","62.0","15.0","60.0","83.0","89.0","62.0","15.0","26.0","50.0","68.0","84.0","15.0","60.0","83.0","89.0","84.0","15.0","5.0","19.0","35.0","1.0"
"816","30.0","26.0","25.0","89.0","84.0","15.0","5.0","19.0","89.0","1.0","28.0","5.0","83.0","68.0","62.0","28.0","60.0","83.0","35.0","30.0","52.0","60.0","25.0","68.0","62.0","28.0","26.0","25.0","35.0","84.0"
"817","30.0","5.0","25.0","89.0","84.0","15.0","60.0","19.0","4.0","30.0","52.0","60.0","25.0","35.0","1.0","52.0","26.0","25.0","68.0","1.0","28.0","26.0","25.0","?","84.0","15.0","60.0","25.0","89.0","62.0"
"818","52.0","70.0","83.0","68.0","84.0","15.0","26.0","19.0","35.0","84.0","15.0","70.0","83.0","68.0","1.0","30.0","60.0","83.0","35.0","84.0","52.0","60.0","50.0","35.0","30.0","52.0","60.0","83.0","4.0","62.0"
"819","30.0","70.0","50.0","68.0","84.0","28.0","26.0","83.0","35.0","62.0","28.0","5.0","83.0","35.0","30.0","28.0","60.0","50.0","35.0","62.0","28.0","70.0","83.0","4.0","30.0","15.0","5.0","83.0","35.0","62.0"
"820","30.0","70.0","19.0","89.0","84.0","15.0","5.0","50.0","68.0","1.0","30.0","60.0","83.0","35.0","62.0","52.0","60.0","50.0","4.0","62.0","30.0","70.0","50.0","4.0","1.0","28.0","70.0","19.0","89.0","1.0"
"821","30.0","5.0","50.0","68.0","84.0","15.0","60.0","19.0","89.0","62.0","15.0","5.0","19.0","4.0","1.0","52.0","26.0","25.0","89.0","1.0","15.0","5.0","50.0","68.0","1.0","15.0","60.0","50.0","89.0","84.0"
"822","30.0","70.0","50.0","89.0","30.0","15.0","26.0","19.0","68.0","84.0","15.0","60.0","83.0","35.0","84.0","52.0","60.0","25.0","68.0","1.0","52.0","60.0","25.0","89.0","84.0","30.0","26.0","25.0","89.0","84.0"
"823","30.0","70.0","25.0","89.0","84.0","30.0","26.0","83.0","4.0","84.0","52.0","70.0","50.0","35.0","30.0","30.0","70.0","50.0","35.0","84.0","30.0","5.0","83.0","89.0","30.0","15.0","70.0","19.0","35.0","1.0"
"824","52.0","60.0","19.0","68.0","84.0","15.0","26.0","50.0","89.0","84.0","52.0","60.0","19.0","68.0","62.0","52.0","60.0","50.0","4.0","62.0","15.0","60.0","25.0","35.0","30.0","15.0","70.0","83.0","68.0","62.0"
"825","30.0","60.0","83.0","89.0","84.0","30.0","70.0","83.0","89.0","62.0","15.0","5.0","50.0","35.0","62.0","15.0","26.0","25.0","68.0","62.0","30.0","70.0","25.0","68.0","1.0","30.0","60.0","25.0","35.0","62.0"
"826","30.0","26.0","25.0","68.0","84.0","15.0","60.0","50.0","35.0","62.0","52.0","60.0","25.0","35.0","62.0","52.0","60.0","25.0","35.0","84.0","30.0","?","50.0","89.0","62.0","52.0","26.0","83.0","35.0","84.0"
"827","52.0","70.0","50.0","89.0","30.0","15.0","5.0","50.0","35.0","1.0","28.0","70.0","83.0","68.0","62.0","52.0","60.0","83.0","35.0","30.0","52.0","60.0","19.0","68.0","62.0","52.0","60.0","25.0","68.0","62.0"
"828","28.0","26.0","50.0","?","84.0","30.0","26.0","19.0","4.0","84.0","52.0","5.0","83.0","35.0","30.0","30.0","60.0","50.0","35.0","84.0","15.0","5.0","19.0","35.0","30.0","52.0","70.0","?","68.0","62.0"
"829","30.0","60.0","25.0","68.0","84.0","15.0","26.0","83.0","35.0","84.0","28.0","5.0","50.0","89.0","1.0","28.0","70.0","19.0","68.0","62.0","30.0","26.0","19.0","35.0","30.0","30.0","70.0","25.0","89.0","30.0"
"830","30.0","60.0","25.0","68.0","84.0","30.0","26.0","25.0","89.0","30.0","15.0","26.0","19.0","4.0","30.0","28.0","5.0","83.0","4.0","62.0","52.0","60.0","50.0","68.0","30.0","28.0","70.0","25.0","68.0","84.0"
"831","28.0","70.0","19.0","35.0","84.0","30.0","60.0","25.0","89.0","62.0","15.0","26.0","50.0","68.0","84.0","52.0","60.0","25.0","4.0","62.0","52.0","60.0","83.0","4.0","1.0","52.0","26.0","83.0","89.0","84.0"
"832","30.0","26.0","?","68.0","84.0","52.0","60.0","50.0","35.0","30.0","15.0","26.0","19.0","68.0","84.0","15.0","60.0","83.0","89.0","62.0","52.0","60.0","19.0","4.0","62.0","15.0","26.0","50.0","?","84.0"
"833","30.0","60.0","50.0","68.0","84.0","15.0","70.0","50.0","35.0","30.0","30.0","60.0","83.0","35.0","62.0","28.0","70.0","19.0","4.0","62.0","15.0","26.0","25.0","68.0","62.0","30.0","26.0","83.0","68.0","62.0"
"834","30.0","5.0","50.0","68.0","84.0","28.0","5.0","19.0","89.0","62.0","30.0","26.0","25.0","35.0","1.0","15.0","60.0","19.0","35.0","30.0","52.0","60.0","25.0","35.0","62.0","52.0","5.0","19.0","4.0","84.0"
"835","30.0","70.0","19.0","89.0","84.0","30.0","70.0","83.0","89.0","62.0","30.0","70.0","25.0","35.0","62.0","52.0","60.0","83.0","68.0","62.0","52.0","26.0","19.0","4.0","62.0","28.0","5.0","25.0","35.0","62.0"
"836","52.0","70.0","25.0","89.0","84.0","30.0","60.0","50.0","4.0","30.0","15.0","60.0","50.0","4.0","62.0","52.0","26.0","25.0","4.0","1.0","15.0","60.0","50.0","68.0","62.0","15.0","26.0","83.0","68.0","62.0"
"837","52.0","26.0","25.0","89.0","30.0","28.0","26.0","25.0","35.0","84.0","15.0","70.0","50.0","35.0","62.0","52.0","70.0","83.0","35.0","1.0","30.0","60.0","50.0","35.0","84.0","15.0","60.0","83.0","68.0","1.0"
"838","30.0","70.0","19.0","89.0","84.0","15.0","5.0","19.0","4.0","1.0","30.0","60.0","83.0","89.0","62.0","52.0","5.0","50.0","35.0","1.0","28.0","5.0","25.0","68.0","84.0","52.0","5.0","19.0","4.0","62.0"
"839","30.0","5.0","25.0","89.0","30.0","30.0","70.0","83.0","68.0","30.0","28.0","70.0","19.0","4.0","1.0","30.0","60.0","25.0","35.0","30.0","52.0","60.0","50.0","4.0","1.0","30.0","26.0","50.0","4.0","84.0"
"840","30.0","70.0","25.0","89.0","84.0","28.0","26.0","19.0","35.0","84.0","30.0","60.0","25.0","4.0","62.0","15.0","5.0","83.0","68.0","62.0","15.0","60.0","83.0","68.0","84.0","52.0","60.0","83.0","35.0","62.0"
"841","30.0","60.0","19.0","89.0","84.0","15.0","5.0","50.0","68.0","62.0","15.0","5.0","50.0","89.0","62.0","28.0","70.0","83.0","35.0","62.0","15.0","60.0","25.0","68.0","62.0","15.0","26.0","83.0","68.0","62.0"
"842","28.0","60.0","83.0","68.0","84.0","52.0","26.0","25.0","68.0","84.0","15.0","60.0","50.0","89.0","62.0","15.0","5.0","50.0","68.0","62.0","52.0","26.0","50.0","4.0","62.0","28.0","5.0","25.0","4.0","1.0"
"843","30.0","?","50.0","89.0","84.0","15.0","5.0","19.0","89.0","1.0","52.0","5.0","83.0","35.0","62.0","30.0","60.0","50.0","68.0","62.0","30.0","70.0","83.0","?","30.0","52.0","60.0","50.0","35.0","1.0"
"844","28.0","70.0","50.0","89.0","84.0","15.0","26.0","83.0","4.0","30.0","15.0","5.0","50.0","35.0","62.0","52.0","70.0","25.0","4.0","84.0","30.0","5.0","19.0","89.0","84.0","52.0","5.0","83.0","35.0","30.0"
"845","30.0","70.0","50.0","89.0","84.0","30.0","70.0","83.0","89.0","1.0","28.0","5.0","19.0","89.0","62.0","30.0","60.0","19.0","35.0","30.0","?","60.0","?","68.0","84.0","52.0","60.0","19.0","4.0","62.0"
"846","28.0","70.0","50.0","35.0","30.0","15.0","70.0","25.0","68.0","30.0","52.0","60.0","25.0","35.0","1.0","15.0","60.0","19.0","35.0","62.0","52.0","60.0","25.0","68.0","84.0","15.0","26.0","19.0","89.0","62.0"
"847","30.0","60.0","83.0","89.0","84.0","30.0","70.0","83.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0","30.0","26.0","83.0","68.0","62.0","28.0","26.0","19.0","4.0","62.0","15.0","60.0","50.0","68.0","30.0"
"848","28.0","60.0","50.0","89.0","84.0","15.0","5.0","25.0","89.0","62.0","30.0","5.0","83.0","68.0","62.0","15.0","5.0","50.0","68.0","1.0","15.0","60.0","50.0","68.0","62.0","15.0","26.0","83.0","68.0","62.0"
"849","30.0","60.0","19.0","89.0","30.0","15.0","5.0","50.0","4.0","62.0","30.0","?","83.0","68.0","62.0","15.0","70.0","50.0","68.0","30.0","30.0","60.0","83.0","35.0","84.0","52.0","60.0","50.0","35.0","84.0"
"850","30.0","5.0","25.0","89.0","84.0","30.0","60.0","25.0","89.0","30.0","52.0","26.0","50.0","89.0","84.0","15.0","60.0","19.0","89.0","30.0","15.0","5.0","50.0","89.0","62.0","28.0","70.0","83.0","35.0","1.0"
"851","28.0","70.0","83.0","89.0","84.0","30.0","60.0","19.0","89.0","30.0","15.0","5.0","50.0","4.0","62.0","15.0","60.0","83.0","68.0","62.0","30.0","60.0","?","35.0","62.0","28.0","70.0","19.0","4.0","84.0"
"852","30.0","70.0","25.0","68.0","30.0","30.0","70.0","83.0","68.0","1.0","15.0","26.0","19.0","89.0","62.0","28.0","26.0","50.0","35.0","1.0","15.0","60.0","50.0","68.0","62.0","15.0","70.0","83.0","68.0","1.0"
"853","15.0","5.0","50.0","89.0","84.0","28.0","5.0","50.0","68.0","62.0","30.0","5.0","19.0","35.0","62.0","52.0","70.0","83.0","4.0","62.0","15.0","5.0","19.0","68.0","84.0","30.0","5.0","83.0","89.0","1.0"
"854","28.0","26.0","25.0","68.0","84.0","28.0","5.0","19.0","68.0","62.0","28.0","70.0","19.0","35.0","30.0","30.0","70.0","19.0","35.0","62.0","28.0","60.0","25.0","35.0","84.0","52.0","60.0","19.0","35.0","30.0"
"855","30.0","70.0","50.0","68.0","84.0","15.0","70.0","50.0","89.0","1.0","28.0","26.0","83.0","4.0","1.0","15.0","5.0","25.0","35.0","84.0","30.0","60.0","?","4.0","1.0","15.0","5.0","83.0","35.0","62.0"
"856","28.0","5.0","25.0","68.0","84.0","52.0","26.0","25.0","35.0","30.0","52.0","60.0","25.0","4.0","62.0","52.0","60.0","83.0","68.0","62.0","30.0","70.0","50.0","68.0","1.0","28.0","70.0","19.0","89.0","1.0"
"857","28.0","26.0","83.0","89.0","30.0","28.0","26.0","19.0","35.0","84.0","28.0","5.0","83.0","4.0","84.0","30.0","5.0","19.0","89.0","62.0","52.0","26.0","19.0","68.0","84.0","52.0","70.0","25.0","68.0","84.0"
"858","?","5.0","25.0","35.0","84.0","28.0","60.0","19.0","4.0","30.0","15.0","5.0","19.0","68.0","62.0","28.0","70.0","50.0","35.0","1.0","15.0","5.0","25.0","35.0","30.0","15.0","26.0","83.0","4.0","1.0"
"859","28.0","70.0","83.0","68.0","30.0","30.0","60.0","19.0","68.0","30.0","30.0","26.0","83.0","35.0","84.0","15.0","60.0","19.0","89.0","30.0","15.0","26.0","83.0","?","84.0","52.0","70.0","19.0","68.0","30.0"
"860","30.0","26.0","25.0","68.0","84.0","15.0","60.0","50.0","35.0","62.0","52.0","26.0","19.0","68.0","62.0","15.0","60.0","19.0","68.0","62.0","30.0","5.0","83.0","68.0","62.0","30.0","26.0","19.0","35.0","62.0"
"861","28.0","70.0","25.0","89.0","84.0","30.0","5.0","50.0","4.0","30.0","52.0","5.0","83.0","68.0","62.0","30.0","5.0","50.0","68.0","62.0","30.0","60.0","83.0","4.0","62.0","15.0","5.0","83.0","68.0","84.0"
"862","28.0","70.0","50.0","68.0","30.0","28.0","26.0","19.0","35.0","62.0","28.0","5.0","19.0","35.0","30.0","28.0","70.0","83.0","35.0","62.0","30.0","70.0","25.0","68.0","30.0","52.0","60.0","50.0","4.0","62.0"
"863","30.0","26.0","50.0","68.0","84.0","15.0","5.0","19.0","35.0","62.0","52.0","26.0","50.0","4.0","62.0","30.0","70.0","50.0","4.0","84.0","15.0","5.0","50.0","35.0","1.0","30.0","60.0","19.0","35.0","62.0"
"864","30.0","5.0","83.0","89.0","84.0","28.0","5.0","?","35.0","30.0","15.0","60.0","50.0","89.0","62.0","15.0","5.0","50.0","35.0","62.0","30.0","60.0","83.0","35.0","62.0","15.0","5.0","19.0","68.0","30.0"
"865","52.0","70.0","19.0","68.0","84.0","30.0","60.0","50.0","89.0","62.0","30.0","26.0","83.0","68.0","84.0","28.0","26.0","19.0","4.0","30.0","15.0","60.0","50.0","35.0","62.0","52.0","60.0","83.0","4.0","1.0"
"866","30.0","60.0","50.0","4.0","84.0","30.0","60.0","25.0","?","62.0","15.0","5.0","25.0","35.0","?","15.0","70.0","50.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0","52.0","60.0","25.0","35.0","62.0"
"867","28.0","26.0","50.0","68.0","84.0","28.0","26.0","19.0","4.0","62.0","15.0","60.0","25.0","35.0","62.0","15.0","60.0","50.0","35.0","62.0","15.0","70.0","50.0","68.0","1.0","15.0","60.0","83.0","68.0","62.0"
"868","28.0","26.0","50.0","68.0","84.0","52.0","60.0","83.0","4.0","84.0","15.0","5.0","50.0","35.0","62.0","52.0","26.0","25.0","4.0","62.0","15.0","60.0","50.0","68.0","84.0","30.0","26.0","83.0","89.0","62.0"
"869","30.0","70.0","25.0","89.0","30.0","15.0","5.0","19.0","35.0","62.0","30.0","5.0","83.0","68.0","84.0","28.0","60.0","19.0","4.0","62.0","15.0","70.0","25.0","35.0","30.0","28.0","26.0","83.0","35.0","1.0"
"870","30.0","5.0","25.0","89.0","30.0","15.0","5.0","83.0","4.0","30.0","30.0","26.0","83.0","35.0","1.0","15.0","70.0","50.0","35.0","62.0","15.0","26.0","19.0","35.0","62.0","52.0","60.0","50.0","68.0","1.0"
"871","30.0","70.0","19.0","89.0","84.0","30.0","60.0","25.0","89.0","30.0","28.0","70.0","19.0","4.0","?","15.0","5.0","25.0","89.0","62.0","30.0","5.0","?","68.0","62.0","52.0","26.0","50.0","4.0","84.0"
"872","30.0","26.0","50.0","4.0","1.0","28.0","5.0","19.0","89.0","62.0","15.0","26.0","19.0","68.0","30.0","52.0","70.0","50.0","68.0","1.0","28.0","70.0","25.0","89.0","84.0","52.0","26.0","25.0","68.0","62.0"
"873","30.0","60.0","50.0","89.0","84.0","15.0","26.0","50.0","4.0","84.0","52.0","5.0","25.0","35.0","62.0","30.0","26.0","50.0","4.0","30.0","15.0","60.0","83.0","68.0","62.0","30.0","70.0","83.0","89.0","62.0"
"874","30.0","70.0","50.0","89.0","84.0","15.0","5.0","50.0","4.0","1.0","?","60.0","83.0","68.0","62.0","15.0","26.0","19.0","35.0","?","52.0","70.0","83.0","35.0","1.0","28.0","26.0","25.0","4.0","1.0"
"875","30.0","60.0","19.0","89.0","84.0","52.0","60.0","50.0","4.0","1.0","15.0","5.0","19.0","68.0","84.0","52.0","70.0","19.0","68.0","1.0","30.0","5.0","50.0","89.0","62.0","30.0","5.0","?","68.0","1.0"
"876","30.0","70.0","25.0","89.0","84.0","28.0","5.0","19.0","4.0","62.0","52.0","60.0","50.0","4.0","62.0","15.0","5.0","19.0","68.0","84.0","28.0","5.0","50.0","4.0","84.0","52.0","5.0","83.0","35.0","62.0"
"877","30.0","26.0","83.0","89.0","84.0","15.0","70.0","19.0","89.0","62.0","15.0","26.0","83.0","68.0","62.0","15.0","60.0","50.0","68.0","84.0","52.0","60.0","19.0","4.0","62.0","15.0","26.0","19.0","68.0","84.0"
"878","28.0","70.0","50.0","89.0","84.0","30.0","5.0","25.0","4.0","62.0","52.0","5.0","83.0","4.0","62.0","30.0","5.0","19.0","35.0","84.0","52.0","5.0","50.0","35.0","?","30.0","60.0","50.0","35.0","84.0"
"879","28.0","70.0","25.0","89.0","30.0","15.0","5.0","25.0","4.0","62.0","30.0","5.0","83.0","35.0","62.0","28.0","60.0","19.0","4.0","62.0","52.0","5.0","25.0","89.0","62.0","52.0","26.0","83.0","35.0","84.0"
"880","28.0","60.0","25.0","89.0","84.0","15.0","70.0","25.0","4.0","62.0","30.0","60.0","83.0","68.0","62.0","15.0","60.0","19.0","68.0","1.0","15.0","60.0","83.0","68.0","62.0","30.0","26.0","83.0","89.0","62.0"
"881","30.0","70.0","19.0","89.0","84.0","30.0","5.0","83.0","89.0","62.0","52.0","70.0","50.0","4.0","62.0","28.0","26.0","25.0","35.0","84.0","15.0","5.0","25.0","68.0","30.0","28.0","60.0","19.0","35.0","62.0"
"882","28.0","26.0","25.0","68.0","84.0","15.0","60.0","83.0","68.0","?","52.0","60.0","83.0","35.0","62.0","15.0","5.0","83.0","35.0","30.0","52.0","60.0","25.0","35.0","62.0","52.0","60.0","83.0","35.0","30.0"
"883","28.0","60.0","19.0","89.0","84.0","30.0","70.0","50.0","89.0","62.0","15.0","26.0","50.0","68.0","84.0","52.0","60.0","83.0","68.0","84.0","52.0","60.0","83.0","4.0","62.0","15.0","5.0","50.0","68.0","84.0"
"884","28.0","70.0","50.0","89.0","84.0","15.0","5.0","25.0","4.0","84.0","30.0","5.0","83.0","89.0","62.0","30.0","60.0","83.0","35.0","30.0","15.0","70.0","50.0","89.0","1.0","15.0","5.0","83.0","35.0","62.0"
"885","30.0","70.0","83.0","68.0","30.0","30.0","60.0","25.0","68.0","1.0","15.0","26.0","19.0","35.0","84.0","15.0","60.0","83.0","89.0","84.0","15.0","60.0","50.0","4.0","62.0","15.0","5.0","19.0","89.0","62.0"
"886","30.0","60.0","19.0","89.0","84.0","30.0","26.0","83.0","89.0","84.0","15.0","26.0","19.0","35.0","84.0","15.0","60.0","83.0","89.0","84.0","52.0","60.0","19.0","4.0","62.0","15.0","5.0","25.0","35.0","62.0"
"887","30.0","26.0","83.0","89.0","84.0","28.0","26.0","19.0","35.0","84.0","52.0","70.0","83.0","4.0","30.0","15.0","5.0","50.0","89.0","84.0","28.0","5.0","83.0","4.0","1.0","30.0","60.0","25.0","35.0","62.0"
"888","30.0","60.0","25.0","68.0","84.0","52.0","5.0","50.0","35.0","62.0","28.0","70.0","50.0","35.0","62.0","15.0","60.0","25.0","35.0","62.0","52.0","60.0","25.0","68.0","84.0","28.0","70.0","25.0","89.0","1.0"
"889","30.0","70.0","25.0","89.0","30.0","30.0","5.0","83.0","68.0","62.0","30.0","60.0","83.0","4.0","62.0","52.0","26.0","83.0","68.0","30.0","28.0","26.0","25.0","89.0","84.0","15.0","5.0","50.0","35.0","62.0"
"890","30.0","26.0","19.0","89.0","30.0","28.0","60.0","19.0","35.0","30.0","15.0","26.0","25.0","68.0","84.0","15.0","5.0","50.0","4.0","62.0","52.0","5.0","83.0","35.0","62.0","30.0","60.0","50.0","68.0","84.0"
"891","30.0","26.0","83.0","89.0","30.0","15.0","5.0","50.0","35.0","62.0","15.0","70.0","83.0","68.0","62.0","52.0","60.0","83.0","35.0","62.0","52.0","60.0","83.0","35.0","62.0","30.0","70.0","50.0","35.0","84.0"
"892","30.0","5.0","25.0","68.0","84.0","28.0","60.0","19.0","4.0","62.0","15.0","5.0","25.0","89.0","30.0","28.0","5.0","50.0","89.0","1.0","52.0","5.0","50.0","68.0","1.0","30.0","26.0","83.0","35.0","84.0"
"893","28.0","60.0","25.0","4.0","84.0","15.0","5.0","83.0","4.0","30.0","52.0","5.0","25.0","68.0","62.0","28.0","70.0","25.0","35.0","84.0","52.0","60.0","83.0","35.0","30.0","15.0","26.0","19.0","4.0","84.0"
"894","30.0","70.0","25.0","89.0","30.0","52.0","26.0","50.0","68.0","84.0","30.0","70.0","50.0","68.0","84.0","15.0","26.0","83.0","89.0","30.0","15.0","70.0","83.0","68.0","62.0","15.0","60.0","83.0","89.0","62.0"
"895","28.0","60.0","50.0","89.0","84.0","30.0","70.0","19.0","4.0","62.0","30.0","60.0","83.0","68.0","84.0","52.0","60.0","83.0","68.0","62.0","15.0","70.0","50.0","68.0","?","52.0","70.0","50.0","35.0","1.0"
"896","30.0","5.0","19.0","89.0","84.0","52.0","26.0","83.0","35.0","84.0","52.0","60.0","83.0","35.0","30.0","30.0","70.0","19.0","89.0","62.0","28.0","5.0","19.0","35.0","62.0","15.0","60.0","50.0","89.0","30.0"
